order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id,delay_min,on_time_flag,sla_breach,cancelled_flag,customer_rating_filled
21250,2024-01-20,2024-01-20 12:06:00,12,Yes,Before,High,9.15,Long (7+ km),Peak,37.3,32.1,Delivered,5.0,R077,5.199999999999996,0,0,0,5.0
21251,2024-01-26,2024-01-26 12:21:00,12,Yes,Before,High,10.65,Long (7+ km),Peak,44.1,34.3,Delivered,3.8,R104,9.800000000000004,0,0,0,3.8
21252,2024-02-21,2024-02-21 17:24:00,17,No,After,High,4.36,Medium (3-7 km),Non-Peak,27.5,22.5,Delivered,3.2,R197,5.0,0,0,0,3.2
21253,2024-01-25,2024-01-25 08:58:00,8,Yes,Before,Medium,5.12,Medium (3-7 km),Non-Peak,24.3,21.9,Delivered,4.6,R001,2.400000000000002,0,0,0,4.6
21254,2024-01-29,2024-01-29 12:25:00,12,Yes,Before,Medium,4.85,Medium (3-7 km),Peak,28.8,23.3,Delivered,3.7,R026,5.5,0,0,0,3.7
21255,2024-01-06,2024-01-06 22:13:00,22,Yes,Before,High,3.8,Medium (3-7 km),Peak,22.4,21.1,Delivered,5.0,R069,1.2999999999999972,0,0,0,5.0
21257,2024-02-03,2024-02-03 12:48:00,12,No,After,High,8.23,Long (7+ km),Peak,57.0,30.7,Delivered,2.8,R011,26.3,0,1,0,2.8
21258,2024-02-14,2024-02-14 20:36:00,20,No,After,High,3.86,Medium (3-7 km),Peak,36.8,19.6,Cancelled,,R163,17.199999999999996,0,1,1,0.0
21259,2024-01-05,2024-01-05 12:15:00,12,Yes,Before,Low,3.25,Medium (3-7 km),Peak,26.6,17.5,Delivered,4.3,R188,9.100000000000001,0,0,0,4.3
21261,2024-02-28,2024-02-28 11:27:00,11,No,After,High,5.04,Medium (3-7 km),Non-Peak,32.1,23.0,Delivered,3.6,R172,9.100000000000001,0,0,0,3.6
21262,2024-02-26,2024-02-26 09:48:00,9,No,After,High,11.09,Long (7+ km),Non-Peak,44.7,36.3,Delivered,3.7,R186,8.400000000000006,0,0,0,3.7
21263,2024-01-11,2024-01-11 17:57:00,17,Yes,Before,Medium,3.93,Medium (3-7 km),Non-Peak,21.0,18.8,Delivered,3.7,R136,2.1999999999999993,0,0,0,3.7
21264,2024-01-03,2024-01-03 17:09:00,17,Yes,Before,Medium,4.28,Medium (3-7 km),Non-Peak,23.9,20.5,Delivered,2.7,R034,3.3999999999999986,0,0,0,2.7
21265,2024-01-03,2024-01-03 09:22:00,9,Yes,Before,High,12.11,Long (7+ km),Non-Peak,40.3,38.3,Delivered,3.6,R102,2.0,0,0,0,3.6
21266,2024-02-09,2024-02-09 10:28:00,10,No,After,Low,3.39,Medium (3-7 km),Non-Peak,30.6,19.3,Delivered,4.3,R195,11.3,0,1,0,4.3
21267,2024-02-09,2024-02-09 17:16:00,17,No,After,High,2.58,Short (0-3 km),Non-Peak,23.5,16.0,Delivered,3.2,R056,7.5,0,0,0,3.2
21268,2024-01-11,2024-01-11 11:27:00,11,Yes,Before,Medium,3.76,Medium (3-7 km),Non-Peak,21.0,20.7,Delivered,4.6,R004,0.3000000000000007,0,0,0,4.6
21269,2024-02-13,2024-02-13 16:24:00,16,No,After,High,7.71,Long (7+ km),Non-Peak,39.3,28.2,Delivered,4.3,R185,11.099999999999998,0,1,0,4.3
21270,2024-01-02,2024-01-02 08:29:00,8,Yes,Before,High,5.94,Medium (3-7 km),Non-Peak,25.8,25.0,Delivered,4.3,R193,0.8000000000000007,0,0,0,4.3
21271,2024-02-25,2024-02-25 21:08:00,21,No,After,Medium,5.88,Medium (3-7 km),Peak,38.5,24.5,Delivered,4.5,R071,14.0,0,1,0,4.5
21272,2024-01-19,2024-01-19 12:27:00,12,Yes,Before,High,3.37,Medium (3-7 km),Peak,21.6,18.0,Delivered,4.6,R015,3.6000000000000014,0,0,0,4.6
21273,2024-01-17,2024-01-17 11:48:00,11,Yes,Before,High,8.77,Long (7+ km),Non-Peak,32.4,32.1,Delivered,3.9,R005,0.29999999999999716,0,0,0,3.9
21274,2024-01-15,2024-01-15 12:02:00,12,Yes,Before,Medium,4.55,Medium (3-7 km),Peak,27.1,21.4,Delivered,3.8,R194,5.700000000000003,0,0,0,3.8
21275,2024-01-25,2024-01-25 18:22:00,18,Yes,Before,High,5.45,Medium (3-7 km),Non-Peak,23.2,23.2,Delivered,3.9,R120,0.0,1,0,0,3.9
21276,2024-01-11,2024-01-11 18:13:00,18,Yes,Before,Low,3.14,Medium (3-7 km),Non-Peak,22.2,18.3,Delivered,5.0,R096,3.8999999999999986,0,0,0,5.0
21277,2024-01-07,2024-01-07 15:45:00,15,Yes,Before,Medium,5.76,Medium (3-7 km),Non-Peak,27.6,23.8,Cancelled,,R017,3.8000000000000007,0,0,1,0.0
21278,2024-01-17,2024-01-17 22:13:00,22,Yes,Before,High,9.4,Long (7+ km),Peak,36.4,33.5,Delivered,4.2,R177,2.8999999999999986,0,0,0,4.2
21279,2024-01-10,2024-01-10 11:55:00,11,Yes,Before,Medium,5.19,Medium (3-7 km),Non-Peak,26.3,21.6,Delivered,4.8,R155,4.699999999999999,0,0,0,4.8
21280,2024-02-05,2024-02-05 11:25:00,11,No,After,Low,2.06,Short (0-3 km),Non-Peak,28.8,16.6,Delivered,4.1,R090,12.2,0,1,0,4.1
21281,2024-02-03,2024-02-03 11:09:00,11,No,After,High,2.82,Short (0-3 km),Non-Peak,27.4,18.3,Delivered,4.0,R135,9.099999999999998,0,0,0,4.0
21282,2024-01-26,2024-01-26 12:40:00,12,Yes,Before,Low,3.36,Medium (3-7 km),Peak,29.6,19.8,Delivered,5.0,R113,9.8,0,0,0,5.0
21283,2024-01-31,2024-01-31 18:20:00,18,No,After,High,4.64,Medium (3-7 km),Non-Peak,28.3,21.2,Delivered,5.0,R196,7.100000000000001,0,0,0,5.0
21284,2024-02-23,2024-02-23 09:57:00,9,No,After,High,5.16,Medium (3-7 km),Non-Peak,35.5,24.1,Cancelled,,R187,11.399999999999999,0,1,1,0.0
21285,2024-02-29,2024-02-29 12:27:00,12,No,After,High,6.75,Medium (3-7 km),Peak,46.7,24.9,Delivered,3.9,R039,21.800000000000004,0,1,0,3.9
21286,2024-01-06,2024-01-06 13:17:00,13,Yes,Before,High,3.51,Medium (3-7 km),Peak,22.6,20.0,Delivered,3.8,R181,2.6000000000000014,0,0,0,3.8
21287,2024-02-04,2024-02-04 12:22:00,12,No,After,High,2.08,Short (0-3 km),Peak,31.8,16.1,Delivered,3.0,R104,15.7,0,1,0,3.0
21288,2024-01-06,2024-01-06 15:42:00,15,Yes,Before,High,3.86,Medium (3-7 km),Non-Peak,20.5,21.4,Delivered,3.9,R175,-0.8999999999999986,1,0,0,3.9
21289,2024-02-09,2024-02-09 18:31:00,18,No,After,High,5.5,Medium (3-7 km),Non-Peak,29.5,24.5,Delivered,3.4,R004,5.0,0,0,0,3.4
21290,2024-02-29,2024-02-29 12:57:00,12,No,After,High,4.8,Medium (3-7 km),Peak,39.4,20.9,Delivered,4.5,R103,18.5,0,1,0,4.5
21291,2024-01-10,2024-01-10 18:54:00,18,Yes,Before,Low,6.34,Medium (3-7 km),Non-Peak,30.7,24.8,Delivered,4.1,R134,5.899999999999999,0,0,0,4.1
21292,2024-01-05,2024-01-05 21:38:00,21,Yes,Before,Low,2.75,Short (0-3 km),Peak,25.4,17.6,Delivered,4.5,R200,7.799999999999997,0,0,0,4.5
21293,2024-01-31,2024-01-31 20:51:00,20,No,After,High,4.12,Medium (3-7 km),Peak,37.5,22.0,Delivered,2.9,R126,15.5,0,1,0,2.9
21294,2024-02-21,2024-02-21 08:32:00,8,No,After,High,6.95,Medium (3-7 km),Non-Peak,38.1,27.1,Delivered,2.7,R041,11.0,0,1,0,2.7
21295,2024-01-13,2024-01-13 16:04:00,16,Yes,Before,Medium,10.88,Long (7+ km),Non-Peak,43.1,36.5,Delivered,4.2,R048,6.600000000000001,0,0,0,4.2
21296,2024-02-20,2024-02-20 14:12:00,14,No,After,Medium,6.76,Medium (3-7 km),Peak,36.5,26.1,Delivered,4.8,R200,10.399999999999999,0,1,0,4.8
21297,2024-02-16,2024-02-16 18:43:00,18,No,After,Medium,5.67,Medium (3-7 km),Non-Peak,34.3,25.4,Delivered,5.0,R119,8.899999999999999,0,0,0,5.0
21298,2024-01-29,2024-01-29 12:41:00,12,Yes,Before,High,5.64,Medium (3-7 km),Peak,28.9,23.4,Delivered,4.8,R073,5.5,0,0,0,4.8
21299,2024-01-12,2024-01-12 17:56:00,17,Yes,Before,Medium,3.59,Medium (3-7 km),Non-Peak,22.2,20.2,Delivered,4.6,R153,2.0,0,0,0,4.6
21300,2024-01-28,2024-01-28 14:00:00,14,Yes,Before,High,5.04,Medium (3-7 km),Peak,25.6,22.3,Delivered,4.2,R087,3.3000000000000007,0,0,0,4.2
21301,2024-02-29,2024-02-29 12:22:00,12,No,After,Medium,8.81,Long (7+ km),Peak,52.0,29.5,Delivered,2.8,R118,22.5,0,1,0,2.8
21302,2024-01-14,2024-01-14 16:18:00,16,Yes,Before,High,8.09,Long (7+ km),Non-Peak,30.4,29.8,Delivered,3.4,R179,0.5999999999999979,0,0,0,3.4
21303,2024-01-13,2024-01-13 19:21:00,19,Yes,Before,High,12.54,Long (7+ km),Peak,48.0,37.7,Delivered,5.0,R130,10.299999999999997,0,1,0,5.0
21304,2024-02-08,2024-02-08 20:32:00,20,No,After,Low,8.71,Long (7+ km),Peak,55.3,30.2,Delivered,3.4,R093,25.099999999999998,0,1,0,3.4
21305,2024-02-28,2024-02-28 22:20:00,22,No,After,High,5.05,Medium (3-7 km),Peak,37.8,23.9,Delivered,3.4,R150,13.899999999999999,0,1,0,3.4
21306,2024-01-11,2024-01-11 18:02:00,18,Yes,Before,High,3.91,Medium (3-7 km),Non-Peak,21.6,21.1,Delivered,5.0,R064,0.5,0,0,0,5.0
21307,2024-02-01,2024-02-01 10:41:00,10,No,After,Low,2.19,Short (0-3 km),Non-Peak,28.1,15.4,Delivered,4.7,R030,12.700000000000001,0,1,0,4.7
21308,2024-01-02,2024-01-02 13:35:00,13,Yes,Before,Medium,8.24,Long (7+ km),Peak,30.9,30.7,Delivered,4.2,R125,0.1999999999999993,0,0,0,4.2
21309,2024-02-09,2024-02-09 23:30:00,23,No,After,High,3.03,Medium (3-7 km),Non-Peak,27.7,16.8,Delivered,3.2,R031,10.899999999999999,0,1,0,3.2
21310,2024-02-15,2024-02-15 19:09:00,19,No,After,Medium,3.87,Medium (3-7 km),Peak,26.5,20.6,Delivered,3.9,R008,5.899999999999999,0,0,0,3.9
21311,2024-02-20,2024-02-20 16:42:00,16,No,After,High,4.95,Medium (3-7 km),Non-Peak,33.7,21.4,Delivered,3.8,R060,12.300000000000004,0,1,0,3.8
21312,2024-01-24,2024-01-24 13:35:00,13,Yes,Before,Medium,1.87,Short (0-3 km),Peak,19.0,16.6,Delivered,4.4,R199,2.3999999999999986,0,0,0,4.4
21313,2024-02-25,2024-02-25 11:39:00,11,No,After,High,5.41,Medium (3-7 km),Non-Peak,32.4,24.6,Delivered,3.1,R193,7.799999999999997,0,0,0,3.1
21314,2024-01-28,2024-01-28 12:25:00,12,Yes,Before,High,2.4,Short (0-3 km),Peak,21.6,15.5,Delivered,3.3,R095,6.100000000000001,0,0,0,3.3
21315,2024-02-05,2024-02-05 17:21:00,17,No,After,High,4.35,Medium (3-7 km),Non-Peak,22.1,20.7,Delivered,3.2,R069,1.4000000000000021,0,0,0,3.2
21316,2024-02-16,2024-02-16 20:51:00,20,No,After,Low,2.49,Short (0-3 km),Peak,33.2,17.1,Delivered,3.8,R131,16.1,0,1,0,3.8
21317,2024-02-21,2024-02-21 19:44:00,19,No,After,Medium,4.95,Medium (3-7 km),Peak,39.3,23.8,Delivered,3.1,R191,15.499999999999996,0,1,0,3.1
21318,2024-01-08,2024-01-08 13:48:00,13,Yes,Before,High,8.65,Long (7+ km),Peak,37.0,29.6,Delivered,4.3,R128,7.399999999999999,0,0,0,4.3
21319,2024-01-01,2024-01-01 17:55:00,17,Yes,Before,Low,15.94,Long (7+ km),Non-Peak,57.9,47.9,Delivered,4.2,R057,10.0,0,0,0,4.2
21320,2024-01-20,2024-01-20 13:02:00,13,Yes,Before,High,4.64,Medium (3-7 km),Peak,30.3,21.1,Delivered,4.4,R059,9.2,0,0,0,4.4
21321,2024-01-16,2024-01-16 20:44:00,20,Yes,Before,Low,7.18,Long (7+ km),Peak,37.9,26.5,Delivered,4.9,R112,11.399999999999999,0,1,0,4.9
21322,2024-01-27,2024-01-27 18:52:00,18,Yes,Before,High,10.65,Long (7+ km),Non-Peak,38.2,34.3,Delivered,3.6,R110,3.9000000000000057,0,0,0,3.6
21323,2024-02-20,2024-02-20 18:54:00,18,No,After,Low,3.94,Medium (3-7 km),Non-Peak,27.8,20.5,Delivered,4.1,R044,7.300000000000001,0,0,0,4.1
21325,2024-02-12,2024-02-12 19:25:00,19,No,After,Medium,2.89,Short (0-3 km),Peak,40.3,18.3,Delivered,4.8,R002,21.999999999999996,0,1,0,4.8
21326,2024-02-05,2024-02-05 13:52:00,13,No,After,Medium,8.49,Long (7+ km),Peak,40.5,31.2,Delivered,3.4,R013,9.3,0,0,0,3.4
21327,2024-01-01,2024-01-01 13:58:00,13,Yes,Before,Medium,3.87,Medium (3-7 km),Peak,27.3,18.7,Delivered,4.5,R150,8.600000000000001,0,0,0,4.5
21328,2024-01-13,2024-01-13 12:38:00,12,Yes,Before,Medium,9.86,Long (7+ km),Peak,43.4,33.0,Delivered,4.3,R115,10.399999999999999,0,1,0,4.3
21329,2024-02-12,2024-02-12 14:58:00,14,No,After,High,7.34,Long (7+ km),Peak,46.9,26.7,Cancelled,,R002,20.2,0,1,1,0.0
21330,2024-01-31,2024-01-31 14:35:00,14,No,After,High,4.75,Medium (3-7 km),Peak,33.7,21.7,Delivered,4.2,R074,12.000000000000004,0,1,0,4.2
21331,2024-02-17,2024-02-17 16:57:00,16,No,After,Medium,6.33,Medium (3-7 km),Non-Peak,30.9,26.9,Delivered,4.1,R188,4.0,0,0,0,4.1
21332,2024-01-18,2024-01-18 16:35:00,16,Yes,Before,Medium,3.33,Medium (3-7 km),Non-Peak,22.5,20.1,Delivered,3.9,R138,2.3999999999999986,0,0,0,3.9
21333,2024-01-23,2024-01-23 10:29:00,10,Yes,Before,Medium,4.01,Medium (3-7 km),Non-Peak,22.4,19.3,Delivered,4.7,R066,3.099999999999998,0,0,0,4.7
21334,2024-01-19,2024-01-19 22:53:00,22,Yes,Before,Low,3.92,Medium (3-7 km),Peak,28.5,21.6,Delivered,3.4,R150,6.899999999999999,0,0,0,3.4
21335,2024-02-29,2024-02-29 21:41:00,21,No,After,High,3.43,Medium (3-7 km),Peak,36.5,18.9,Delivered,5.0,R039,17.6,0,1,0,5.0
21336,2024-01-17,2024-01-17 16:22:00,16,Yes,Before,Medium,1.56,Short (0-3 km),Non-Peak,19.0,14.6,Delivered,3.5,R172,4.4,0,0,0,3.5
21337,2024-02-23,2024-02-23 17:57:00,17,No,After,High,3.63,Medium (3-7 km),Non-Peak,23.3,18.8,Delivered,3.1,R089,4.5,0,0,0,3.1
21338,2024-02-12,2024-02-12 12:17:00,12,No,After,High,2.04,Short (0-3 km),Peak,30.2,16.0,Delivered,4.0,R099,14.2,0,1,0,4.0
21339,2024-01-31,2024-01-31 19:42:00,19,No,After,High,2.76,Short (0-3 km),Peak,38.5,17.5,Delivered,3.5,R136,21.0,0,1,0,3.5
21340,2024-02-21,2024-02-21 20:59:00,20,No,After,High,2.46,Short (0-3 km),Peak,30.1,16.5,Delivered,3.7,R147,13.600000000000001,0,1,0,3.7
21341,2024-01-05,2024-01-05 08:50:00,8,Yes,Before,Low,6.2,Medium (3-7 km),Non-Peak,34.0,25.5,Delivered,3.3,R131,8.5,0,0,0,3.3
21342,2024-02-26,2024-02-26 11:06:00,11,No,After,High,9.09,Long (7+ km),Non-Peak,39.2,32.8,Delivered,3.9,R175,6.400000000000006,0,0,0,3.9
21343,2024-02-18,2024-02-18 13:53:00,13,No,After,Medium,6.51,Medium (3-7 km),Peak,50.0,27.2,Delivered,3.2,R099,22.8,0,1,0,3.2
21344,2024-01-26,2024-01-26 11:23:00,11,Yes,Before,High,4.57,Medium (3-7 km),Non-Peak,21.0,22.7,Delivered,3.9,R194,-1.6999999999999993,1,0,0,3.9
21345,2024-01-01,2024-01-01 18:57:00,18,Yes,Before,High,7.47,Long (7+ km),Non-Peak,32.9,28.7,Cancelled,,R022,4.199999999999999,0,0,1,0.0
21346,2024-02-21,2024-02-21 12:31:00,12,No,After,High,5.89,Medium (3-7 km),Peak,31.2,23.4,Delivered,3.5,R048,7.800000000000001,0,0,0,3.5
21347,2024-01-21,2024-01-21 18:19:00,18,Yes,Before,Low,3.54,Medium (3-7 km),Non-Peak,26.6,20.6,Delivered,4.2,R043,6.0,0,0,0,4.2
21348,2024-01-15,2024-01-15 09:32:00,9,Yes,Before,High,5.65,Medium (3-7 km),Non-Peak,25.9,22.8,Delivered,3.5,R086,3.099999999999998,0,0,0,3.5
21349,2024-02-03,2024-02-03 22:50:00,22,No,After,Medium,6.48,Medium (3-7 km),Peak,36.5,25.0,Delivered,4.2,R122,11.5,0,1,0,4.2
21350,2024-01-06,2024-01-06 12:12:00,12,Yes,Before,Medium,3.39,Medium (3-7 km),Peak,22.6,18.7,Delivered,4.4,R154,3.900000000000002,0,0,0,4.4
21351,2024-02-13,2024-02-13 15:08:00,15,No,After,Low,5.77,Medium (3-7 km),Non-Peak,38.4,22.9,Delivered,4.4,R093,15.5,0,1,0,4.4
21352,2024-02-18,2024-02-18 15:24:00,15,No,After,High,3.99,Medium (3-7 km),Non-Peak,28.4,21.7,Delivered,3.8,R079,6.699999999999999,0,0,0,3.8
21353,2024-02-08,2024-02-08 10:29:00,10,No,After,High,5.32,Medium (3-7 km),Non-Peak,26.2,22.8,Delivered,3.7,R166,3.3999999999999986,0,0,0,3.7
21354,2024-01-30,2024-01-30 18:02:00,18,Yes,Before,Medium,2.12,Short (0-3 km),Non-Peak,17.9,15.8,Delivered,2.9,R182,2.099999999999998,0,0,0,2.9
21355,2024-01-01,2024-01-01 12:09:00,12,Yes,Before,High,5.25,Medium (3-7 km),Peak,27.3,22.5,Delivered,4.1,R113,4.800000000000001,0,0,0,4.1
21356,2024-02-13,2024-02-13 09:20:00,9,No,After,Low,6.91,Medium (3-7 km),Non-Peak,39.8,27.9,Delivered,3.2,R056,11.899999999999999,0,1,0,3.2
21357,2024-01-25,2024-01-25 13:26:00,13,Yes,Before,Medium,5.39,Medium (3-7 km),Peak,28.9,24.2,Delivered,5.0,R106,4.699999999999999,0,0,0,5.0
21358,2024-01-14,2024-01-14 14:58:00,14,Yes,Before,High,7.33,Long (7+ km),Peak,34.0,28.7,Delivered,4.0,R011,5.300000000000001,0,0,0,4.0
21359,2024-02-19,2024-02-19 19:26:00,19,No,After,Low,3.59,Medium (3-7 km),Peak,35.3,18.2,Cancelled,,R022,17.099999999999998,0,1,1,0.0
21360,2024-01-03,2024-01-03 09:21:00,9,Yes,Before,High,7.94,Long (7+ km),Non-Peak,30.4,29.9,Delivered,4.2,R171,0.5,0,0,0,4.2
21361,2024-01-11,2024-01-11 15:29:00,15,Yes,Before,High,1.58,Short (0-3 km),Non-Peak,16.2,13.8,Delivered,4.0,R131,2.3999999999999986,0,0,0,4.0
21362,2024-01-26,2024-01-26 18:09:00,18,Yes,Before,Medium,9.88,Long (7+ km),Non-Peak,37.9,34.0,Delivered,3.4,R143,3.8999999999999986,0,0,0,3.4
21363,2024-02-11,2024-02-11 18:51:00,18,No,After,Low,5.84,Medium (3-7 km),Non-Peak,36.6,25.1,Delivered,3.8,R171,11.5,0,1,0,3.8
21364,2024-01-23,2024-01-23 16:27:00,16,Yes,Before,High,3.79,Medium (3-7 km),Non-Peak,19.7,20.9,Delivered,3.7,R017,-1.1999999999999993,1,0,0,3.7
21365,2024-02-20,2024-02-20 19:57:00,19,No,After,Medium,4.85,Medium (3-7 km),Peak,50.2,22.6,Delivered,3.8,R172,27.6,0,1,0,3.8
21366,2024-01-21,2024-01-21 18:02:00,18,Yes,Before,Low,3.42,Medium (3-7 km),Non-Peak,22.8,18.0,Delivered,4.2,R096,4.800000000000001,0,0,0,4.2
21367,2024-02-24,2024-02-24 19:14:00,19,No,After,Low,2.62,Short (0-3 km),Peak,36.5,17.6,Delivered,4.3,R114,18.9,0,1,0,4.3
21368,2024-02-03,2024-02-03 14:35:00,14,No,After,High,2.15,Short (0-3 km),Peak,25.7,15.0,Cancelled,,R163,10.7,0,1,1,0.0
21369,2024-01-29,2024-01-29 12:19:00,12,Yes,Before,High,7.76,Long (7+ km),Peak,31.8,30.0,Delivered,4.2,R097,1.8000000000000007,0,0,0,4.2
21370,2024-02-19,2024-02-19 13:04:00,13,No,After,Medium,3.01,Medium (3-7 km),Peak,38.3,18.1,Delivered,3.7,R030,20.199999999999996,0,1,0,3.7
21371,2024-02-24,2024-02-24 12:12:00,12,No,After,Medium,9.5,Long (7+ km),Peak,53.4,33.3,Delivered,4.2,R015,20.1,0,1,0,4.2
21372,2024-02-28,2024-02-28 18:43:00,18,No,After,High,4.49,Medium (3-7 km),Non-Peak,28.3,21.0,Delivered,4.8,R090,7.300000000000001,0,0,0,4.8
21373,2024-02-06,2024-02-06 11:33:00,11,No,After,High,1.68,Short (0-3 km),Non-Peak,18.8,15.9,Delivered,2.5,R042,2.9000000000000004,0,0,0,2.5
21374,2024-01-10,2024-01-10 16:27:00,16,Yes,Before,Medium,5.62,Medium (3-7 km),Non-Peak,24.6,23.6,Delivered,3.6,R043,1.0,0,0,0,3.6
21375,2024-02-28,2024-02-28 17:13:00,17,No,After,Medium,9.99,Long (7+ km),Non-Peak,49.2,33.8,Delivered,3.1,R169,15.400000000000006,0,1,0,3.1
21376,2024-01-08,2024-01-08 17:17:00,17,Yes,Before,Low,1.75,Short (0-3 km),Non-Peak,18.3,16.5,Delivered,2.7,R180,1.8000000000000007,0,0,0,2.7
21377,2024-01-01,2024-01-01 19:35:00,19,Yes,Before,Medium,3.15,Medium (3-7 km),Peak,23.7,19.6,Delivered,3.8,R194,4.099999999999998,0,0,0,3.8
21378,2024-02-18,2024-02-18 20:20:00,20,No,After,Medium,8.35,Long (7+ km),Peak,44.2,30.4,Delivered,3.5,R093,13.800000000000004,0,1,0,3.5
21379,2024-01-03,2024-01-03 21:05:00,21,Yes,Before,High,2.25,Short (0-3 km),Peak,23.1,16.0,Cancelled,,R002,7.100000000000001,0,0,1,0.0
21380,2024-02-01,2024-02-01 16:07:00,16,No,After,High,1.91,Short (0-3 km),Non-Peak,20.9,15.2,Delivered,3.7,R036,5.699999999999999,0,0,0,3.7
21381,2024-02-16,2024-02-16 12:58:00,12,No,After,High,2.51,Short (0-3 km),Peak,28.7,18.1,Delivered,4.5,R124,10.599999999999998,0,1,0,4.5
21382,2024-02-12,2024-02-12 11:13:00,11,No,After,High,5.68,Medium (3-7 km),Non-Peak,36.3,23.6,Delivered,2.8,R187,12.699999999999996,0,1,0,2.8
21383,2024-02-26,2024-02-26 19:32:00,19,No,After,High,2.77,Short (0-3 km),Peak,38.7,16.6,Delivered,4.5,R141,22.1,0,1,0,4.5
21384,2024-02-12,2024-02-12 16:44:00,16,No,After,Medium,1.73,Short (0-3 km),Non-Peak,19.1,14.0,Delivered,3.4,R167,5.100000000000001,0,0,0,3.4
21385,2024-01-14,2024-01-14 19:54:00,19,Yes,Before,High,5.59,Medium (3-7 km),Peak,28.3,22.9,Delivered,5.0,R091,5.400000000000002,0,0,0,5.0
21386,2024-01-10,2024-01-10 11:32:00,11,Yes,Before,Medium,5.99,Medium (3-7 km),Non-Peak,27.4,25.0,Delivered,4.1,R019,2.3999999999999986,0,0,0,4.1
21387,2024-02-27,2024-02-27 23:10:00,23,No,After,Medium,6.27,Medium (3-7 km),Non-Peak,33.0,25.6,Delivered,3.6,R108,7.399999999999999,0,0,0,3.6
21388,2024-01-13,2024-01-13 15:30:00,15,Yes,Before,Low,2.66,Short (0-3 km),Non-Peak,22.0,16.1,Delivered,3.9,R111,5.899999999999999,0,0,0,3.9
21389,2024-01-27,2024-01-27 10:19:00,10,Yes,Before,Medium,3.86,Medium (3-7 km),Non-Peak,21.7,18.8,Delivered,4.8,R128,2.8999999999999986,0,0,0,4.8
21390,2024-02-23,2024-02-23 18:52:00,18,No,After,Low,5.58,Medium (3-7 km),Non-Peak,36.3,23.0,Delivered,3.8,R172,13.299999999999997,0,1,0,3.8
21391,2024-01-13,2024-01-13 15:06:00,15,Yes,Before,High,5.77,Medium (3-7 km),Non-Peak,26.0,25.0,Delivered,2.9,R031,1.0,0,0,0,2.9
21392,2024-01-16,2024-01-16 13:41:00,13,Yes,Before,High,6.73,Medium (3-7 km),Peak,33.9,25.2,Cancelled,,R005,8.7,0,0,1,0.0
21393,2024-02-03,2024-02-03 20:30:00,20,No,After,Medium,5.64,Medium (3-7 km),Peak,32.0,25.1,Delivered,4.0,R055,6.899999999999999,0,0,0,4.0
21394,2024-01-12,2024-01-12 13:43:00,13,Yes,Before,Low,4.38,Medium (3-7 km),Peak,31.4,22.2,Delivered,5.0,R124,9.2,0,0,0,5.0
21395,2024-02-27,2024-02-27 19:26:00,19,No,After,High,5.93,Medium (3-7 km),Peak,40.0,23.7,Delivered,3.4,R127,16.3,0,1,0,3.4
21396,2024-01-22,2024-01-22 13:01:00,13,Yes,Before,High,5.79,Medium (3-7 km),Peak,27.1,23.6,Delivered,3.0,R038,3.5,0,0,0,3.0
21397,2024-02-09,2024-02-09 10:51:00,10,No,After,High,5.33,Medium (3-7 km),Non-Peak,30.7,24.2,Delivered,3.3,R105,6.5,0,0,0,3.3
21398,2024-01-01,2024-01-01 16:26:00,16,Yes,Before,High,3.27,Medium (3-7 km),Non-Peak,20.0,18.8,Delivered,4.6,R007,1.1999999999999993,0,0,0,4.6
21399,2024-01-31,2024-01-31 21:11:00,21,No,After,High,4.97,Medium (3-7 km),Peak,41.1,21.6,Delivered,3.5,R198,19.5,0,1,0,3.5
21400,2024-02-08,2024-02-08 14:34:00,14,No,After,Low,3.45,Medium (3-7 km),Peak,41.6,19.0,Delivered,3.8,R087,22.6,0,1,0,3.8
21401,2024-01-10,2024-01-10 18:02:00,18,Yes,Before,Medium,5.69,Medium (3-7 km),Non-Peak,25.5,23.4,Delivered,4.4,R181,2.1000000000000014,0,0,0,4.4
21402,2024-02-02,2024-02-02 19:47:00,19,No,After,High,2.92,Short (0-3 km),Peak,32.6,16.5,Delivered,4.1,R079,16.1,0,1,0,4.1
21403,2024-02-09,2024-02-09 23:55:00,23,No,After,Medium,7.48,Long (7+ km),Non-Peak,31.4,27.1,Delivered,5.0,R024,4.299999999999997,0,0,0,5.0
21404,2024-02-16,2024-02-16 23:35:00,23,No,After,High,7.33,Long (7+ km),Non-Peak,33.7,28.7,Delivered,4.1,R155,5.0000000000000036,0,0,0,4.1
21405,2024-01-08,2024-01-08 12:26:00,12,Yes,Before,Medium,2.92,Short (0-3 km),Peak,22.2,17.3,Delivered,3.8,R019,4.899999999999999,0,0,0,3.8
21406,2024-02-26,2024-02-26 23:34:00,23,No,After,High,4.25,Medium (3-7 km),Non-Peak,29.2,20.4,Delivered,3.8,R135,8.8,0,0,0,3.8
21407,2024-02-14,2024-02-14 18:42:00,18,No,After,High,2.53,Short (0-3 km),Non-Peak,24.9,18.0,Delivered,2.6,R026,6.899999999999999,0,0,0,2.6
21408,2024-02-06,2024-02-06 12:47:00,12,No,After,Medium,2.6,Short (0-3 km),Peak,36.4,17.4,Delivered,4.0,R004,19.0,0,1,0,4.0
