order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id
23928,2024-01-09,2024-01-09 19:40:00,19,Yes,Before,High,4.45,Medium (3-7 km),Peak,31.7,21.0,Delivered,4.6,R115
23929,2024-01-31,2024-01-31 11:54:00,11,No,After,High,4.89,Medium (3-7 km),Non-Peak,26.5,22.9,Delivered,4.2,R106
23930,2024-02-13,2024-02-13 19:39:00,19,No,After,Low,3.33,Medium (3-7 km),Peak,40.1,20.0,Delivered,3.9,R133
23931,2024-01-14,2024-01-14 08:57:00,8,Yes,Before,Medium,5.42,Medium (3-7 km),Non-Peak,28.7,23.4,Delivered,3.4,R089
23932,2024-02-15,2024-02-15 08:28:00,8,No,After,High,6.94,Medium (3-7 km),Non-Peak,36.7,26.7,Cancelled,,R013
23933,2024-01-05,2024-01-05 10:52:00,10,Yes,Before,Low,3.81,Medium (3-7 km),Non-Peak,27.1,20.5,Delivered,3.8,R182
23934,2024-01-13,2024-01-13 15:12:00,15,Yes,Before,Low,2.78,Short (0-3 km),Non-Peak,24.5,17.4,Delivered,4.5,R187
23935,2024-01-17,2024-01-17 16:56:00,16,Yes,Before,Low,8.2,Long (7+ km),Non-Peak,34.5,30.4,Delivered,3.6,R167
23936,2024-01-07,2024-01-07 08:28:00,8,Yes,Before,Medium,3.18,Medium (3-7 km),Non-Peak,21.0,17.6,Cancelled,,R068
23937,2024-02-15,2024-02-15 16:23:00,16,No,After,Low,4.82,Medium (3-7 km),Non-Peak,40.3,23.0,Delivered,3.3,R109
23938,2024-02-12,2024-02-12 14:12:00,14,No,After,High,8.13,Long (7+ km),Peak,39.4,29.1,Delivered,3.7,R126
23939,2024-01-18,2024-01-18 14:49:00,14,Yes,Before,Medium,2.59,Short (0-3 km),Peak,29.4,18.4,Delivered,4.8,R148
23940,2024-01-13,2024-01-13 09:54:00,9,Yes,Before,High,1.32,Short (0-3 km),Non-Peak,15.1,14.7,Delivered,3.8,R080
23941,2024-02-19,2024-02-19 19:21:00,19,No,After,High,3.91,Medium (3-7 km),Peak,42.4,18.8,Delivered,2.5,R067
23942,2024-01-10,2024-01-10 18:14:00,18,Yes,Before,Medium,8.11,Long (7+ km),Non-Peak,34.6,30.0,Delivered,4.0,R019
23943,2024-01-21,2024-01-21 23:47:00,23,Yes,Before,High,3.28,Medium (3-7 km),Non-Peak,20.5,19.5,Delivered,3.1,R194
23944,2024-02-23,2024-02-23 10:37:00,10,No,After,Medium,3.54,Medium (3-7 km),Non-Peak,21.5,18.4,Delivered,3.5,R167
23945,2024-01-29,2024-01-29 12:21:00,12,Yes,Before,Low,4.48,Medium (3-7 km),Peak,28.4,22.6,Delivered,4.0,R077
23946,2024-02-18,2024-02-18 22:59:00,22,No,After,Medium,6.06,Medium (3-7 km),Peak,37.3,25.1,Delivered,4.7,R019
23947,2024-01-02,2024-01-02 20:30:00,20,Yes,Before,High,5.03,Medium (3-7 km),Peak,25.5,21.3,Delivered,5.0,R153
23948,2024-02-18,2024-02-18 15:14:00,15,No,After,High,6.05,Medium (3-7 km),Non-Peak,32.3,25.9,Delivered,2.6,R102
23949,2024-02-11,2024-02-11 20:26:00,20,No,After,High,5.0,Medium (3-7 km),Peak,42.1,23.2,Delivered,3.6,R143
23950,2024-02-11,2024-02-11 23:07:00,23,No,After,High,5.24,Medium (3-7 km),Non-Peak,29.4,24.2,Delivered,3.3,R108
23951,2024-01-31,2024-01-31 13:38:00,13,No,After,Medium,3.71,Medium (3-7 km),Peak,33.9,19.4,Delivered,3.6,R040
23952,2024-02-13,2024-02-13 20:39:00,20,No,After,High,7.6,Long (7+ km),Peak,43.1,28.9,Delivered,4.8,R111
23953,2024-02-29,2024-02-29 17:03:00,17,No,After,Medium,6.57,Medium (3-7 km),Non-Peak,38.8,26.2,Delivered,3.8,R138
23954,2024-01-28,2024-01-28 19:21:00,19,Yes,Before,Medium,4.99,Medium (3-7 km),Peak,32.5,21.8,Delivered,4.2,R130
23955,2024-01-26,2024-01-26 14:38:00,14,Yes,Before,Medium,3.94,Medium (3-7 km),Peak,25.1,19.7,Delivered,5.0,R017
23956,2024-02-02,2024-02-02 10:44:00,10,No,After,Medium,18.53,Long (7+ km),Non-Peak,64.5,53.6,Delivered,3.3,R046
23957,2024-01-25,2024-01-25 19:09:00,19,Yes,Before,High,4.47,Medium (3-7 km),Peak,27.0,20.4,Delivered,5.0,R178
23958,2024-01-15,2024-01-15 13:19:00,13,Yes,Before,High,6.33,Medium (3-7 km),Peak,32.9,25.7,Delivered,4.3,R009
23959,2024-02-03,2024-02-03 12:40:00,12,No,After,High,3.05,Medium (3-7 km),Peak,30.8,17.6,Delivered,1.9,R083
23960,2024-02-23,2024-02-23 21:36:00,21,No,After,Medium,8.41,Long (7+ km),Peak,52.3,29.2,Delivered,2.3,R059
23961,2024-02-12,2024-02-12 16:43:00,16,No,After,High,5.34,Medium (3-7 km),Non-Peak,30.7,21.8,Delivered,3.2,R131
23962,2024-01-15,2024-01-15 19:01:00,19,Yes,Before,Low,2.85,Short (0-3 km),Peak,25.3,19.2,Delivered,3.7,R049
23963,2024-01-15,2024-01-15 13:11:00,13,Yes,Before,Medium,5.48,Medium (3-7 km),Peak,33.7,23.7,Delivered,5.0,R016
23964,2024-02-28,2024-02-28 16:40:00,16,No,After,Medium,2.68,Short (0-3 km),Non-Peak,26.1,16.3,Delivered,3.5,R121
23965,2024-02-11,2024-02-11 20:42:00,20,No,After,High,7.04,Long (7+ km),Peak,48.0,27.7,Delivered,3.9,R052
23966,2024-02-14,2024-02-14 16:37:00,16,No,After,Medium,3.84,Medium (3-7 km),Non-Peak,24.9,18.6,Delivered,4.1,R189
23967,2024-01-15,2024-01-15 08:33:00,8,Yes,Before,High,4.37,Medium (3-7 km),Non-Peak,22.3,21.5,Delivered,3.7,R070
23968,2024-02-20,2024-02-20 18:55:00,18,No,After,Low,3.05,Medium (3-7 km),Non-Peak,28.9,19.3,Delivered,3.1,R131
23969,2024-02-16,2024-02-16 17:44:00,17,No,After,High,4.64,Medium (3-7 km),Non-Peak,29.3,22.3,Delivered,3.5,R090
23970,2024-02-07,2024-02-07 12:36:00,12,No,After,Low,4.51,Medium (3-7 km),Peak,34.6,21.3,Delivered,3.8,R086
23971,2024-02-10,2024-02-10 11:03:00,11,No,After,High,4.21,Medium (3-7 km),Non-Peak,27.5,19.7,Delivered,3.3,R046
23972,2024-01-13,2024-01-13 11:49:00,11,Yes,Before,High,10.55,Long (7+ km),Non-Peak,35.9,35.2,Delivered,4.4,R022
23973,2024-01-03,2024-01-03 12:26:00,12,Yes,Before,High,4.64,Medium (3-7 km),Peak,26.5,20.8,Cancelled,,R105
23974,2024-01-08,2024-01-08 18:38:00,18,Yes,Before,Low,3.47,Medium (3-7 km),Non-Peak,26.0,18.1,Delivered,3.3,R144
23975,2024-01-30,2024-01-30 15:37:00,15,Yes,Before,Low,2.83,Short (0-3 km),Non-Peak,25.6,17.3,Delivered,4.4,R139
23976,2024-02-04,2024-02-04 20:50:00,20,No,After,Low,2.81,Short (0-3 km),Peak,44.0,19.1,Delivered,3.9,R109
23977,2024-01-05,2024-01-05 13:48:00,13,Yes,Before,Low,4.69,Medium (3-7 km),Peak,30.0,21.9,Delivered,4.5,R093
23978,2024-01-23,2024-01-23 09:20:00,9,Yes,Before,Medium,4.44,Medium (3-7 km),Non-Peak,23.8,22.4,Delivered,4.3,R081
23979,2024-02-18,2024-02-18 09:29:00,9,No,After,High,4.49,Medium (3-7 km),Non-Peak,25.9,20.6,Delivered,4.0,R177
23980,2024-01-19,2024-01-19 17:24:00,17,Yes,Before,Medium,5.2,Medium (3-7 km),Non-Peak,24.5,23.4,Delivered,4.9,R115
23981,2024-02-07,2024-02-07 21:14:00,21,No,After,Low,6.57,Medium (3-7 km),Peak,51.8,26.2,Delivered,3.8,R126
23982,2024-01-11,2024-01-11 23:29:00,23,Yes,Before,Low,3.65,Medium (3-7 km),Non-Peak,23.3,18.4,Delivered,4.2,R129
23983,2024-02-22,2024-02-22 15:24:00,15,No,After,High,5.98,Medium (3-7 km),Non-Peak,29.1,24.1,Delivered,3.9,R193
23984,2024-01-02,2024-01-02 20:51:00,20,Yes,Before,High,10.53,Long (7+ km),Peak,46.5,35.6,Delivered,4.4,R146
23985,2024-01-17,2024-01-17 08:27:00,8,Yes,Before,Low,3.84,Medium (3-7 km),Non-Peak,24.3,19.9,Delivered,4.6,R124
23986,2024-01-30,2024-01-30 19:49:00,19,Yes,Before,Medium,1.38,Short (0-3 km),Peak,17.0,13.1,Delivered,3.9,R081
23987,2024-01-05,2024-01-05 12:57:00,12,Yes,Before,Medium,7.58,Long (7+ km),Peak,36.1,29.5,Delivered,4.0,R157
23988,2024-02-23,2024-02-23 12:25:00,12,No,After,High,2.77,Short (0-3 km),Peak,31.5,17.3,Delivered,4.0,R044
23989,2024-01-23,2024-01-23 13:09:00,13,Yes,Before,Low,2.25,Short (0-3 km),Peak,25.2,15.7,Delivered,5.0,R191
23990,2024-01-31,2024-01-31 19:11:00,19,No,After,Medium,4.09,Medium (3-7 km),Peak,25.3,19.2,Delivered,4.1,R134
23991,2024-02-28,2024-02-28 15:30:00,15,No,After,High,6.64,Medium (3-7 km),Non-Peak,38.5,25.9,Delivered,4.7,R039
23992,2024-02-22,2024-02-22 14:12:00,14,No,After,High,2.75,Short (0-3 km),Peak,31.9,19.0,Delivered,4.0,R126
23993,2024-01-06,2024-01-06 19:15:00,19,Yes,Before,High,13.23,Long (7+ km),Peak,47.0,40.8,Delivered,4.5,R024
23994,2024-02-11,2024-02-11 13:42:00,13,No,After,High,10.21,Long (7+ km),Peak,55.7,35.5,Delivered,3.4,R058
23995,2024-01-23,2024-01-23 18:06:00,18,Yes,Before,High,9.37,Long (7+ km),Non-Peak,37.6,31.6,Delivered,3.9,R127
23996,2024-01-04,2024-01-04 18:11:00,18,Yes,Before,Medium,1.3,Short (0-3 km),Non-Peak,19.6,14.9,Delivered,4.3,R196
23997,2024-01-13,2024-01-13 10:52:00,10,Yes,Before,Medium,3.51,Medium (3-7 km),Non-Peak,19.9,18.8,Cancelled,,R057
23998,2024-01-14,2024-01-14 16:23:00,16,Yes,Before,Medium,2.3,Short (0-3 km),Non-Peak,18.9,17.0,Delivered,4.2,R007
23999,2024-01-28,2024-01-28 14:19:00,14,Yes,Before,High,3.5,Medium (3-7 km),Peak,20.6,18.2,Delivered,4.1,R137
24000,2024-01-05,2024-01-05 11:39:00,11,Yes,Before,High,3.85,Medium (3-7 km),Non-Peak,20.9,20.1,Delivered,4.1,R034
24001,2024-01-03,2024-01-03 12:08:00,12,Yes,Before,Low,2.75,Short (0-3 km),Peak,28.7,16.7,Delivered,4.7,R162
24002,2024-02-13,2024-02-13 13:51:00,13,No,After,High,6.2,Medium (3-7 km),Peak,51.3,26.4,Cancelled,,R093
24003,2024-01-04,2024-01-04 12:32:00,12,Yes,Before,Medium,7.89,Long (7+ km),Peak,35.4,28.8,Delivered,3.8,R048
24004,2024-01-03,2024-01-03 14:32:00,14,Yes,Before,Low,7.01,Long (7+ km),Peak,37.4,26.3,Delivered,4.3,R189
24005,2024-01-18,2024-01-18 12:52:00,12,Yes,Before,High,2.74,Short (0-3 km),Peak,25.3,17.9,Delivered,3.3,R016
24006,2024-01-21,2024-01-21 11:39:00,11,Yes,Before,High,7.37,Long (7+ km),Non-Peak,28.7,28.4,Delivered,4.5,R198
24007,2024-02-06,2024-02-06 11:53:00,11,No,After,High,1.42,Short (0-3 km),Non-Peak,20.0,14.4,Delivered,3.9,R122
24008,2024-02-21,2024-02-21 18:11:00,18,No,After,Medium,5.07,Medium (3-7 km),Non-Peak,28.3,23.8,Delivered,3.5,R096
24009,2024-02-21,2024-02-21 16:02:00,16,No,After,Medium,2.28,Short (0-3 km),Non-Peak,27.1,15.2,Delivered,3.5,R077
24010,2024-01-05,2024-01-05 18:56:00,18,Yes,Before,High,3.73,Medium (3-7 km),Non-Peak,20.2,20.9,Delivered,3.9,R188
24011,2024-02-23,2024-02-23 18:59:00,18,No,After,Low,6.42,Medium (3-7 km),Non-Peak,41.0,24.2,Delivered,4.5,R177
24012,2024-02-24,2024-02-24 18:10:00,18,No,After,High,3.16,Medium (3-7 km),Non-Peak,25.0,18.3,Delivered,3.8,R136
24013,2024-02-25,2024-02-25 14:00:00,14,No,After,High,9.79,Long (7+ km),Peak,50.5,34.3,Delivered,4.1,R020
24014,2024-02-10,2024-02-10 10:30:00,10,No,After,High,5.18,Medium (3-7 km),Non-Peak,25.2,21.9,Delivered,2.7,R178
24015,2024-02-04,2024-02-04 17:41:00,17,No,After,High,7.1,Long (7+ km),Non-Peak,32.0,28.0,Delivered,3.6,R085
24016,2024-01-18,2024-01-18 08:32:00,8,Yes,Before,High,6.03,Medium (3-7 km),Non-Peak,28.4,25.1,Delivered,4.5,R044
24017,2024-01-18,2024-01-18 10:23:00,10,Yes,Before,High,7.07,Long (7+ km),Non-Peak,31.2,26.3,Delivered,3.7,R165
24018,2024-01-18,2024-01-18 13:41:00,13,Yes,Before,High,2.92,Short (0-3 km),Peak,22.6,17.0,Delivered,3.5,R087
24019,2024-02-28,2024-02-28 08:42:00,8,No,After,Low,4.06,Medium (3-7 km),Non-Peak,33.0,21.9,Delivered,2.5,R105
24020,2024-02-23,2024-02-23 16:24:00,16,No,After,Low,6.13,Medium (3-7 km),Non-Peak,42.8,25.0,Delivered,2.2,R039
24021,2024-01-29,2024-01-29 15:40:00,15,Yes,Before,Medium,6.09,Medium (3-7 km),Non-Peak,30.7,25.9,Delivered,3.3,R015
24022,2024-02-06,2024-02-06 09:03:00,9,No,After,High,3.89,Medium (3-7 km),Non-Peak,28.2,20.5,Delivered,4.0,R169
24023,2024-02-26,2024-02-26 10:30:00,10,No,After,Medium,4.79,Medium (3-7 km),Non-Peak,30.4,23.5,Delivered,3.3,R100
24024,2024-01-18,2024-01-18 13:54:00,13,Yes,Before,High,3.98,Medium (3-7 km),Peak,26.2,20.4,Delivered,4.0,R127
24025,2024-01-28,2024-01-28 11:59:00,11,Yes,Before,High,4.37,Medium (3-7 km),Non-Peak,21.5,21.1,Delivered,3.7,R025
24026,2024-02-15,2024-02-15 21:40:00,21,No,After,Low,4.89,Medium (3-7 km),Peak,49.7,23.3,Delivered,3.5,R134
24027,2024-01-17,2024-01-17 20:46:00,20,Yes,Before,High,5.15,Medium (3-7 km),Peak,23.1,21.9,Delivered,3.6,R108
24028,2024-01-25,2024-01-25 16:48:00,16,Yes,Before,Low,7.09,Long (7+ km),Non-Peak,34.7,26.0,Delivered,4.8,R056
24029,2024-02-09,2024-02-09 11:11:00,11,No,After,High,6.93,Medium (3-7 km),Non-Peak,37.7,26.8,Delivered,3.5,R168
24030,2024-02-11,2024-02-11 13:29:00,13,No,After,High,4.04,Medium (3-7 km),Peak,29.7,21.9,Delivered,2.9,R073
24031,2024-01-30,2024-01-30 17:19:00,17,Yes,Before,Medium,3.87,Medium (3-7 km),Non-Peak,24.4,20.1,Delivered,5.0,R060
24032,2024-01-12,2024-01-12 13:27:00,13,Yes,Before,High,4.75,Medium (3-7 km),Peak,26.7,22.9,Delivered,4.4,R186
24033,2024-02-03,2024-02-03 15:41:00,15,No,After,Low,7.97,Long (7+ km),Non-Peak,46.2,28.2,Delivered,3.0,R198
24034,2024-02-27,2024-02-27 18:36:00,18,No,After,Low,2.9,Short (0-3 km),Non-Peak,30.4,16.6,Delivered,2.9,R123
24035,2024-01-27,2024-01-27 19:13:00,19,Yes,Before,High,6.53,Medium (3-7 km),Peak,33.1,25.8,Delivered,4.0,R200
24036,2024-01-20,2024-01-20 10:49:00,10,Yes,Before,High,6.02,Medium (3-7 km),Non-Peak,22.5,25.2,Delivered,4.7,R046
24037,2024-01-17,2024-01-17 14:24:00,14,Yes,Before,Medium,6.24,Medium (3-7 km),Peak,36.1,25.7,Delivered,3.9,R089
24038,2024-02-04,2024-02-04 17:33:00,17,No,After,Medium,6.35,Medium (3-7 km),Non-Peak,34.5,25.6,Delivered,3.9,R181
24039,2024-01-10,2024-01-10 13:46:00,13,Yes,Before,High,12.24,Long (7+ km),Peak,45.8,37.8,Delivered,4.2,R016
24040,2024-01-18,2024-01-18 21:53:00,21,Yes,Before,High,1.83,Short (0-3 km),Peak,18.7,16.8,Delivered,4.2,R199
24041,2024-01-20,2024-01-20 12:28:00,12,Yes,Before,High,4.6,Medium (3-7 km),Peak,26.2,22.0,Delivered,3.7,R117
24042,2024-02-03,2024-02-03 17:25:00,17,No,After,High,3.25,Medium (3-7 km),Non-Peak,20.4,17.7,Delivered,3.5,R069
24043,2024-02-10,2024-02-10 13:47:00,13,No,After,High,3.31,Medium (3-7 km),Peak,35.7,19.0,Delivered,3.8,R100
24044,2024-01-16,2024-01-16 18:32:00,18,Yes,Before,High,1.26,Short (0-3 km),Non-Peak,13.0,13.4,Delivered,3.8,R035
24045,2024-02-25,2024-02-25 13:58:00,13,No,After,Medium,16.26,Long (7+ km),Peak,62.5,48.2,Delivered,3.7,R189
24046,2024-01-24,2024-01-24 13:27:00,13,Yes,Before,Medium,2.79,Short (0-3 km),Peak,24.5,18.5,Delivered,3.5,R052
24047,2024-02-17,2024-02-17 18:38:00,18,No,After,High,11.85,Long (7+ km),Non-Peak,41.7,38.5,Delivered,3.2,R082
24048,2024-01-24,2024-01-24 11:39:00,11,Yes,Before,High,3.97,Medium (3-7 km),Non-Peak,22.7,19.3,Cancelled,,R100
24049,2024-02-09,2024-02-09 20:43:00,20,No,After,Medium,2.65,Short (0-3 km),Peak,33.3,18.5,Delivered,4.0,R084
24050,2024-02-04,2024-02-04 22:54:00,22,No,After,Low,3.26,Medium (3-7 km),Peak,39.7,18.2,Delivered,3.1,R066
24051,2024-02-23,2024-02-23 09:59:00,9,No,After,Medium,3.22,Medium (3-7 km),Non-Peak,28.4,18.8,Delivered,4.2,R019
24052,2024-02-25,2024-02-25 13:38:00,13,No,After,High,6.66,Medium (3-7 km),Peak,40.4,26.5,Delivered,4.0,R028
24053,2024-02-20,2024-02-20 16:00:00,16,No,After,Medium,5.87,Medium (3-7 km),Non-Peak,30.2,25.8,Delivered,3.4,R137
24054,2024-02-10,2024-02-10 08:54:00,8,No,After,High,6.41,Medium (3-7 km),Non-Peak,36.1,26.2,Delivered,3.7,R072
24055,2024-01-10,2024-01-10 12:38:00,12,Yes,Before,High,2.43,Short (0-3 km),Peak,16.5,18.1,Delivered,4.6,R175
24056,2024-02-17,2024-02-17 13:54:00,13,No,After,High,4.54,Medium (3-7 km),Peak,26.9,21.2,Delivered,3.3,R149
24057,2024-01-21,2024-01-21 18:02:00,18,Yes,Before,High,3.86,Medium (3-7 km),Non-Peak,21.5,19.9,Delivered,3.4,R199
24058,2024-02-20,2024-02-20 12:33:00,12,No,After,Low,4.72,Medium (3-7 km),Peak,41.3,20.6,Delivered,3.9,R124
24059,2024-02-27,2024-02-27 14:29:00,14,No,After,Medium,4.59,Medium (3-7 km),Peak,39.1,22.1,Delivered,4.1,R118
24060,2024-01-14,2024-01-14 18:10:00,18,Yes,Before,High,5.76,Medium (3-7 km),Non-Peak,26.1,24.0,Delivered,4.4,R156
24061,2024-02-15,2024-02-15 20:31:00,20,No,After,Low,5.58,Medium (3-7 km),Peak,53.3,22.4,Cancelled,,R005
24062,2024-02-04,2024-02-04 12:10:00,12,No,After,Medium,3.29,Medium (3-7 km),Peak,37.1,19.2,Delivered,4.4,R076
24063,2024-01-13,2024-01-13 19:50:00,19,Yes,Before,High,5.52,Medium (3-7 km),Peak,28.2,22.4,Delivered,4.4,R041
24064,2024-01-29,2024-01-29 15:46:00,15,Yes,Before,Medium,6.08,Medium (3-7 km),Non-Peak,27.8,26.0,Delivered,3.9,R140
24065,2024-02-24,2024-02-24 16:15:00,16,No,After,Medium,3.86,Medium (3-7 km),Non-Peak,33.3,21.2,Delivered,3.8,R044
24066,2024-01-26,2024-01-26 10:36:00,10,Yes,Before,High,4.92,Medium (3-7 km),Non-Peak,22.1,23.3,Delivered,4.1,R200
24067,2024-01-31,2024-01-31 21:06:00,21,No,After,Low,7.66,Long (7+ km),Peak,57.3,28.0,Delivered,4.2,R097
24068,2024-02-24,2024-02-24 12:02:00,12,No,After,High,3.71,Medium (3-7 km),Peak,38.7,18.3,Delivered,5.0,R018
24069,2024-01-24,2024-01-24 08:25:00,8,Yes,Before,Low,2.76,Short (0-3 km),Non-Peak,23.8,18.5,Delivered,3.7,R035
24070,2024-01-01,2024-01-01 19:37:00,19,Yes,Before,Low,6.49,Medium (3-7 km),Peak,40.6,27.1,Delivered,3.4,R033
24071,2024-01-17,2024-01-17 19:29:00,19,Yes,Before,Low,8.48,Long (7+ km),Peak,42.0,29.1,Delivered,4.9,R141
24072,2024-02-11,2024-02-11 10:29:00,10,No,After,High,6.78,Medium (3-7 km),Non-Peak,35.0,26.3,Delivered,5.0,R019
24073,2024-02-14,2024-02-14 23:48:00,23,No,After,Medium,5.73,Medium (3-7 km),Non-Peak,33.9,24.1,Delivered,3.9,R137
24074,2024-02-12,2024-02-12 12:06:00,12,No,After,Low,3.19,Medium (3-7 km),Peak,40.9,17.3,Cancelled,,R016
24075,2024-01-18,2024-01-18 14:06:00,14,Yes,Before,Medium,12.74,Long (7+ km),Peak,49.6,40.0,Delivered,4.3,R013
24076,2024-01-22,2024-01-22 18:40:00,18,Yes,Before,High,3.27,Medium (3-7 km),Non-Peak,19.3,19.3,Delivered,4.1,R187
24077,2024-01-28,2024-01-28 14:11:00,14,Yes,Before,High,4.91,Medium (3-7 km),Peak,28.8,21.8,Delivered,4.5,R176
24078,2024-01-11,2024-01-11 10:53:00,10,Yes,Before,High,1.35,Short (0-3 km),Non-Peak,16.5,15.8,Delivered,3.8,R040
24079,2024-02-07,2024-02-07 17:29:00,17,No,After,High,14.38,Long (7+ km),Non-Peak,51.4,44.2,Delivered,4.7,R013
24080,2024-01-06,2024-01-06 16:10:00,16,Yes,Before,High,5.43,Medium (3-7 km),Non-Peak,25.0,24.4,Delivered,3.5,R032
24081,2024-01-15,2024-01-15 13:47:00,13,Yes,Before,Medium,1.86,Short (0-3 km),Peak,19.7,14.7,Delivered,4.8,R054
24082,2024-02-16,2024-02-16 19:26:00,19,No,After,Medium,3.46,Medium (3-7 km),Peak,31.4,19.7,Cancelled,,R176
24083,2024-01-07,2024-01-07 18:25:00,18,Yes,Before,High,11.86,Long (7+ km),Non-Peak,39.4,37.7,Delivered,3.2,R158
24084,2024-02-02,2024-02-02 12:56:00,12,No,After,Medium,2.98,Short (0-3 km),Peak,33.4,19.3,Delivered,3.6,R122
24085,2024-02-21,2024-02-21 13:12:00,13,No,After,Medium,1.77,Short (0-3 km),Peak,24.7,14.3,Delivered,3.3,R075
24086,2024-01-03,2024-01-03 14:08:00,14,Yes,Before,High,3.68,Medium (3-7 km),Peak,30.7,19.7,Delivered,5.0,R096
24087,2024-01-20,2024-01-20 13:20:00,13,Yes,Before,Low,2.69,Short (0-3 km),Peak,25.0,18.3,Delivered,2.7,R111
24088,2024-02-02,2024-02-02 11:32:00,11,No,After,Medium,7.11,Long (7+ km),Non-Peak,38.5,27.6,Delivered,3.8,R136
24089,2024-01-23,2024-01-23 18:15:00,18,Yes,Before,High,3.78,Medium (3-7 km),Non-Peak,21.5,20.9,Delivered,4.1,R077
24090,2024-02-16,2024-02-16 21:06:00,21,No,After,High,4.29,Medium (3-7 km),Peak,31.7,20.8,Delivered,3.2,R159
24091,2024-01-08,2024-01-08 10:47:00,10,Yes,Before,Medium,9.12,Long (7+ km),Non-Peak,32.9,32.5,Delivered,4.9,R183
24092,2024-01-02,2024-01-02 16:25:00,16,Yes,Before,Low,5.44,Medium (3-7 km),Non-Peak,28.5,24.6,Delivered,4.5,R045
24093,2024-02-16,2024-02-16 18:21:00,18,No,After,Medium,6.17,Medium (3-7 km),Non-Peak,29.6,24.3,Delivered,4.9,R013
24094,2024-01-28,2024-01-28 13:00:00,13,Yes,Before,Medium,3.64,Medium (3-7 km),Peak,26.0,19.0,Delivered,3.5,R169
24095,2024-02-20,2024-02-20 19:35:00,19,No,After,Low,3.22,Medium (3-7 km),Peak,38.7,19.7,Delivered,3.1,R157
24096,2024-01-20,2024-01-20 10:05:00,10,Yes,Before,High,3.65,Medium (3-7 km),Non-Peak,21.5,18.6,Delivered,5.0,R128
24097,2024-01-15,2024-01-15 18:35:00,18,Yes,Before,High,4.33,Medium (3-7 km),Non-Peak,21.3,21.1,Delivered,4.6,R050
24098,2024-02-03,2024-02-03 22:57:00,22,No,After,High,2.75,Short (0-3 km),Peak,36.1,17.5,Delivered,4.0,R066
24099,2024-01-09,2024-01-09 10:27:00,10,Yes,Before,High,1.59,Short (0-3 km),Non-Peak,15.4,15.8,Delivered,4.6,R025
24100,2024-02-25,2024-02-25 18:53:00,18,No,After,Low,8.14,Long (7+ km),Non-Peak,45.3,29.0,Delivered,3.9,R057
24101,2024-02-07,2024-02-07 18:43:00,18,No,After,High,5.26,Medium (3-7 km),Non-Peak,28.5,21.8,Delivered,3.8,R133
24102,2024-01-22,2024-01-22 11:12:00,11,Yes,Before,Medium,4.09,Medium (3-7 km),Non-Peak,25.3,21.4,Delivered,3.7,R079
24103,2024-01-01,2024-01-01 10:50:00,10,Yes,Before,High,5.84,Medium (3-7 km),Non-Peak,24.3,25.0,Delivered,3.8,R073
24104,2024-02-23,2024-02-23 21:30:00,21,No,After,High,4.17,Medium (3-7 km),Peak,28.3,21.6,Delivered,3.8,R113
24105,2024-02-13,2024-02-13 14:33:00,14,No,After,Medium,3.09,Medium (3-7 km),Peak,36.9,18.1,Delivered,3.8,R123
24106,2024-01-21,2024-01-21 19:32:00,19,Yes,Before,Medium,3.93,Medium (3-7 km),Peak,24.7,19.6,Delivered,4.6,R043
24107,2024-01-16,2024-01-16 11:48:00,11,Yes,Before,Medium,5.7,Medium (3-7 km),Non-Peak,28.4,24.5,Delivered,4.1,R049
24108,2024-02-20,2024-02-20 14:22:00,14,No,After,High,15.58,Long (7+ km),Peak,80.1,45.2,Delivered,3.9,R155
24109,2024-02-15,2024-02-15 18:12:00,18,No,After,High,1.86,Short (0-3 km),Non-Peak,23.5,14.8,Delivered,5.0,R117
24110,2024-02-07,2024-02-07 11:03:00,11,No,After,High,5.67,Medium (3-7 km),Non-Peak,31.6,22.9,Delivered,3.4,R113
24111,2024-02-02,2024-02-02 13:06:00,13,No,After,High,3.11,Medium (3-7 km),Peak,25.4,19.6,Delivered,3.6,R103
24112,2024-01-30,2024-01-30 17:39:00,17,Yes,Before,High,3.38,Medium (3-7 km),Non-Peak,18.6,20.2,Delivered,4.0,R107
24113,2024-02-18,2024-02-18 12:53:00,12,No,After,High,2.67,Short (0-3 km),Peak,33.9,17.7,Cancelled,,R017
24114,2024-01-15,2024-01-15 11:24:00,11,Yes,Before,Low,6.95,Medium (3-7 km),Non-Peak,31.3,25.3,Delivered,2.3,R013
24115,2024-02-22,2024-02-22 19:29:00,19,No,After,Medium,18.12,Long (7+ km),Peak,67.3,50.7,Delivered,3.4,R073
24116,2024-01-03,2024-01-03 17:16:00,17,Yes,Before,Medium,5.5,Medium (3-7 km),Non-Peak,26.8,23.3,Delivered,4.6,R104
24117,2024-02-27,2024-02-27 21:49:00,21,No,After,High,7.34,Long (7+ km),Peak,41.4,26.4,Delivered,3.2,R031
24118,2024-02-21,2024-02-21 11:50:00,11,No,After,Low,3.0,Short (0-3 km),Non-Peak,29.4,18.8,Delivered,3.4,R087
24119,2024-01-06,2024-01-06 21:33:00,21,Yes,Before,High,2.6,Short (0-3 km),Peak,25.2,16.4,Delivered,4.5,R152
